,Cell_type,Time,Spot,Spot_loc,Growth,Growth_normalized
TetR16_29_2210,TetR16,2210.0,TetR16_29,1093_87_11,25407.0,4460.0
TetR16_0_1335,TetR16,1335.0,TetR16_0,4_1067_6,6518.0,0.0
TetR16_1_1335,TetR16,1335.0,TetR16_1,9_1000_6,7110.0,8.0
TetR16_2_1335,TetR16,1335.0,TetR16_2,32_882_12,26138.0,1409.0
TetR16_3_1335,TetR16,1335.0,TetR16_3,240_375_12,25302.0,1499.0
TetR16_4_1335,TetR16,1335.0,TetR16_4,251_1050_10,19035.0,909.0
TetR16_5_1335,TetR16,1335.0,TetR16_5,261_395_12,27070.0,2062.0
TetR16_6_1335,TetR16,1335.0,TetR16_6,264_572_13,33969.0,3451.0
TetR16_7_1335,TetR16,1335.0,TetR16_7,432_95_14,39357.0,1782.0
TetR16_8_1335,TetR16,1335.0,TetR16_8,449_881_11,23203.0,1005.0
TetR16_9_1335,TetR16,1335.0,TetR16_9,468_705_12,28941.0,1967.0
TetR16_10_1335,TetR16,1335.0,TetR16_10,484_457_14,38434.0,2142.0
TetR16_11_1335,TetR16,1335.0,TetR16_11,543_1020_14,38347.0,2543.0
TetR16_12_1335,TetR16,1335.0,TetR16_12,570_461_20,59096.0,3578.0
TetR16_13_1335,TetR16,1335.0,TetR16_13,600_646_10,16331.0,1181.0
TetR16_14_1335,TetR16,1335.0,TetR16_14,605_15_9,16525.0,795.0
TetR16_15_1335,TetR16,1335.0,TetR16_15,633_800_15,40147.0,3404.0
TetR16_16_1335,TetR16,1335.0,TetR16_16,635_263_15,37281.0,2151.0
TetR16_17_1335,TetR16,1335.0,TetR16_17,660_667_13,36008.0,3228.0
TetR16_18_1335,TetR16,1335.0,TetR16_18,731_512_10,17543.0,1198.0
TetR16_19_1335,TetR16,1335.0,TetR16_19,739_224_13,32152.0,2673.0
TetR16_20_1335,TetR16,1335.0,TetR16_20,765_836_10,17044.0,927.0
TetR16_21_1335,TetR16,1335.0,TetR16_21,774_388_13,32539.0,2188.0
TetR16_22_1335,TetR16,1335.0,TetR16_22,856_127_10,18587.0,1391.0
TetR16_23_1335,TetR16,1335.0,TetR16_23,875_227_10,17977.0,1247.0
TetR16_24_1335,TetR16,1335.0,TetR16_24,890_634_10,19098.0,1430.0
TetR16_25_1335,TetR16,1335.0,TetR16_25,1024_515_14,41555.0,4296.0
TetR16_26_1335,TetR16,1335.0,TetR16_26,1027_572_13,31542.0,2334.0
TetR16_27_1335,TetR16,1335.0,TetR16_27,1065_1014_13,35270.0,2363.0
TetR16_28_1335,TetR16,1335.0,TetR16_28,1078_448_12,29168.0,2504.0
TetR16_29_1335,TetR16,1335.0,TetR16_29,1093_87_11,22523.0,1576.0
TetR16_0_138,TetR16,138.0,TetR16_0,4_1067_6,6536.0,0.0
TetR16_1_138,TetR16,138.0,TetR16_1,9_1000_6,7083.0,0.0
TetR16_2_138,TetR16,138.0,TetR16_2,32_882_12,24698.0,0.0
TetR16_3_138,TetR16,138.0,TetR16_3,240_375_12,23782.0,0.0
TetR16_4_138,TetR16,138.0,TetR16_4,251_1050_10,18117.0,0.0
TetR16_5_138,TetR16,138.0,TetR16_5,261_395_12,24995.0,0.0
TetR16_6_138,TetR16,138.0,TetR16_6,264_572_13,30556.0,38.0
TetR16_7_138,TetR16,138.0,TetR16_7,432_95_14,37507.0,0.0
TetR16_8_138,TetR16,138.0,TetR16_8,449_881_11,22169.0,0.0
TetR16_9_138,TetR16,138.0,TetR16_9,468_705_12,27004.0,30.0
TetR16_10_138,TetR16,138.0,TetR16_10,484_457_14,36244.0,0.0
TetR16_11_138,TetR16,138.0,TetR16_11,543_1020_14,35827.0,23.0
TetR16_12_138,TetR16,138.0,TetR16_12,570_461_20,55501.0,0.0
TetR16_13_138,TetR16,138.0,TetR16_13,600_646_10,15126.0,0.0
TetR16_14_138,TetR16,138.0,TetR16_14,605_15_9,15721.0,0.0
TetR16_15_138,TetR16,138.0,TetR16_15,633_800_15,36666.0,0.0
TetR16_16_138,TetR16,138.0,TetR16_16,635_263_15,35071.0,0.0
TetR16_17_138,TetR16,138.0,TetR16_17,660_667_13,32744.0,0.0
TetR16_18_138,TetR16,138.0,TetR16_18,731_512_10,16307.0,0.0
TetR16_19_138,TetR16,138.0,TetR16_19,739_224_13,29459.0,0.0
TetR16_20_138,TetR16,138.0,TetR16_20,765_836_10,16089.0,0.0
TetR16_21_138,TetR16,138.0,TetR16_21,774_388_13,30376.0,25.0
TetR16_22_138,TetR16,138.0,TetR16_22,856_127_10,17195.0,0.0
TetR16_23_138,TetR16,138.0,TetR16_23,875_227_10,16731.0,1.0
TetR16_24_138,TetR16,138.0,TetR16_24,890_634_10,17664.0,0.0
TetR16_25_138,TetR16,138.0,TetR16_25,1024_515_14,37256.0,0.0
TetR16_26_138,TetR16,138.0,TetR16_26,1027_572_13,29223.0,15.0
TetR16_27_138,TetR16,138.0,TetR16_27,1065_1014_13,32907.0,0.0
TetR16_28_138,TetR16,138.0,TetR16_28,1078_448_12,26635.0,0.0
TetR16_29_138,TetR16,138.0,TetR16_29,1093_87_11,20913.0,0.0
TetR16_0_1888,TetR16,1888.0,TetR16_0,4_1067_6,6549.0,0.0
TetR16_1_1888,TetR16,1888.0,TetR16_1,9_1000_6,7139.0,37.0
TetR16_2_1888,TetR16,1888.0,TetR16_2,32_882_12,27989.0,3260.0
TetR16_3_1888,TetR16,1888.0,TetR16_3,240_375_12,26857.0,3054.0
TetR16_4_1888,TetR16,1888.0,TetR16_4,251_1050_10,20589.0,2463.0
TetR16_5_1888,TetR16,1888.0,TetR16_5,261_395_12,29338.0,4330.0
TetR16_6_1888,TetR16,1888.0,TetR16_6,264_572_13,37000.0,6482.0
TetR16_7_1888,TetR16,1888.0,TetR16_7,432_95_14,41196.0,3621.0
TetR16_8_1888,TetR16,1888.0,TetR16_8,449_881_11,24730.0,2532.0
TetR16_9_1888,TetR16,1888.0,TetR16_9,468_705_12,31142.0,4168.0
TetR16_10_1888,TetR16,1888.0,TetR16_10,484_457_14,40949.0,4657.0
TetR16_11_1888,TetR16,1888.0,TetR16_11,543_1020_14,41661.0,5857.0
TetR16_12_1888,TetR16,1888.0,TetR16_12,570_461_20,63615.0,8097.0
TetR16_13_1888,TetR16,1888.0,TetR16_13,600_646_10,18144.0,2994.0
TetR16_14_1888,TetR16,1888.0,TetR16_14,605_15_9,17915.0,2185.0
TetR16_15_1888,TetR16,1888.0,TetR16_15,633_800_15,43619.0,6876.0
TetR16_16_1888,TetR16,1888.0,TetR16_16,635_263_15,39975.0,4845.0
TetR16_17_1888,TetR16,1888.0,TetR16_17,660_667_13,39441.0,6661.0
TetR16_18_1888,TetR16,1888.0,TetR16_18,731_512_10,19405.0,3060.0
TetR16_19_1888,TetR16,1888.0,TetR16_19,739_224_13,34802.0,5323.0
TetR16_20_1888,TetR16,1888.0,TetR16_20,765_836_10,18888.0,2771.0
TetR16_21_1888,TetR16,1888.0,TetR16_21,774_388_13,35412.0,5061.0
TetR16_22_1888,TetR16,1888.0,TetR16_22,856_127_10,20207.0,3011.0
TetR16_23_1888,TetR16,1888.0,TetR16_23,875_227_10,19697.0,2967.0
TetR16_24_1888,TetR16,1888.0,TetR16_24,890_634_10,20978.0,3310.0
TetR16_25_1888,TetR16,1888.0,TetR16_25,1024_515_14,44925.0,7666.0
TetR16_26_1888,TetR16,1888.0,TetR16_26,1027_572_13,34144.0,4936.0
TetR16_27_1888,TetR16,1888.0,TetR16_27,1065_1014_13,37602.0,4695.0
TetR16_28_1888,TetR16,1888.0,TetR16_28,1078_448_12,32105.0,5441.0
TetR16_29_1888,TetR16,1888.0,TetR16_29,1093_87_11,24472.0,3525.0
TetR16_0_460,TetR16,460.0,TetR16_0,4_1067_6,6514.0,0.0
TetR16_1_460,TetR16,460.0,TetR16_1,9_1000_6,7073.0,0.0
TetR16_2_460,TetR16,460.0,TetR16_2,32_882_12,24731.0,2.0
TetR16_3_460,TetR16,460.0,TetR16_3,240_375_12,23832.0,29.0
TetR16_4_460,TetR16,460.0,TetR16_4,251_1050_10,18188.0,62.0
TetR16_5_460,TetR16,460.0,TetR16_5,261_395_12,25141.0,133.0
TetR16_6_460,TetR16,460.0,TetR16_6,264_572_13,30785.0,267.0
TetR16_7_460,TetR16,460.0,TetR16_7,432_95_14,37601.0,26.0
TetR16_8_460,TetR16,460.0,TetR16_8,449_881_11,22236.0,38.0
TetR16_9_460,TetR16,460.0,TetR16_9,468_705_12,27132.0,158.0
TetR16_10_460,TetR16,460.0,TetR16_10,484_457_14,36448.0,156.0
TetR16_11_460,TetR16,460.0,TetR16_11,543_1020_14,35993.0,189.0
TetR16_12_460,TetR16,460.0,TetR16_12,570_461_20,55666.0,148.0
TetR16_13_460,TetR16,460.0,TetR16_13,600_646_10,15207.0,57.0
TetR16_14_460,TetR16,460.0,TetR16_14,605_15_9,15813.0,83.0
TetR16_15_460,TetR16,460.0,TetR16_15,633_800_15,36815.0,72.0
TetR16_16_460,TetR16,460.0,TetR16_16,635_263_15,35174.0,44.0
TetR16_17_460,TetR16,460.0,TetR16_17,660_667_13,32954.0,174.0
TetR16_18_460,TetR16,460.0,TetR16_18,731_512_10,16388.0,43.0
TetR16_19_460,TetR16,460.0,TetR16_19,739_224_13,29635.0,156.0
TetR16_20_460,TetR16,460.0,TetR16_20,765_836_10,16162.0,45.0
TetR16_21_460,TetR16,460.0,TetR16_21,774_388_13,30510.0,159.0
TetR16_22_460,TetR16,460.0,TetR16_22,856_127_10,17307.0,111.0
TetR16_23_460,TetR16,460.0,TetR16_23,875_227_10,16800.0,70.0
TetR16_24_460,TetR16,460.0,TetR16_24,890_634_10,17748.0,80.0
TetR16_25_460,TetR16,460.0,TetR16_25,1024_515_14,37721.0,462.0
TetR16_26_460,TetR16,460.0,TetR16_26,1027_572_13,29304.0,96.0
TetR16_27_460,TetR16,460.0,TetR16_27,1065_1014_13,32994.0,87.0
TetR16_28_460,TetR16,460.0,TetR16_28,1078_448_12,26815.0,151.0
TetR16_29_460,TetR16,460.0,TetR16_29,1093_87_11,20972.0,25.0
TetR16_0_276,TetR16,276.0,TetR16_0,4_1067_6,6528.0,0.0
TetR16_1_276,TetR16,276.0,TetR16_1,9_1000_6,7083.0,0.0
TetR16_2_276,TetR16,276.0,TetR16_2,32_882_12,24761.0,32.0
TetR16_3_276,TetR16,276.0,TetR16_3,240_375_12,23830.0,27.0
TetR16_4_276,TetR16,276.0,TetR16_4,251_1050_10,18163.0,37.0
TetR16_5_276,TetR16,276.0,TetR16_5,261_395_12,25057.0,49.0
TetR16_6_276,TetR16,276.0,TetR16_6,264_572_13,30675.0,157.0
TetR16_7_276,TetR16,276.0,TetR16_7,432_95_14,37572.0,0.0
TetR16_8_276,TetR16,276.0,TetR16_8,449_881_11,22227.0,29.0
TetR16_9_276,TetR16,276.0,TetR16_9,468_705_12,27077.0,103.0
TetR16_10_276,TetR16,276.0,TetR16_10,484_457_14,36366.0,74.0
TetR16_11_276,TetR16,276.0,TetR16_11,543_1020_14,35839.0,35.0
TetR16_12_276,TetR16,276.0,TetR16_12,570_461_20,55645.0,127.0
TetR16_13_276,TetR16,276.0,TetR16_13,600_646_10,15207.0,57.0
TetR16_14_276,TetR16,276.0,TetR16_14,605_15_9,15728.0,0.0
TetR16_15_276,TetR16,276.0,TetR16_15,633_800_15,36698.0,0.0
TetR16_16_276,TetR16,276.0,TetR16_16,635_263_15,35149.0,19.0
TetR16_17_276,TetR16,276.0,TetR16_17,660_667_13,32791.0,11.0
TetR16_18_276,TetR16,276.0,TetR16_18,731_512_10,16366.0,21.0
TetR16_19_276,TetR16,276.0,TetR16_19,739_224_13,29507.0,28.0
TetR16_20_276,TetR16,276.0,TetR16_20,765_836_10,16115.0,0.0
TetR16_21_276,TetR16,276.0,TetR16_21,774_388_13,30439.0,88.0
TetR16_22_276,TetR16,276.0,TetR16_22,856_127_10,17285.0,89.0
TetR16_23_276,TetR16,276.0,TetR16_23,875_227_10,16764.0,34.0
TetR16_24_276,TetR16,276.0,TetR16_24,890_634_10,17706.0,38.0
TetR16_25_276,TetR16,276.0,TetR16_25,1024_515_14,37475.0,216.0
TetR16_26_276,TetR16,276.0,TetR16_26,1027_572_13,29300.0,92.0
TetR16_27_276,TetR16,276.0,TetR16_27,1065_1014_13,32939.0,32.0
TetR16_28_276,TetR16,276.0,TetR16_28,1078_448_12,26696.0,32.0
TetR16_29_276,TetR16,276.0,TetR16_29,1093_87_11,20953.0,6.0
TetR16_0_2348,TetR16,2348.0,TetR16_0,4_1067_6,6565.0,6.0
TetR16_1_2348,TetR16,2348.0,TetR16_1,9_1000_6,7177.0,75.0
TetR16_2_2348,TetR16,2348.0,TetR16_2,32_882_12,30450.0,5721.0
TetR16_3_2348,TetR16,2348.0,TetR16_3,240_375_12,28825.0,5022.0
TetR16_4_2348,TetR16,2348.0,TetR16_4,251_1050_10,21857.0,3731.0
TetR16_5_2348,TetR16,2348.0,TetR16_5,261_395_12,31510.0,6502.0
TetR16_6_2348,TetR16,2348.0,TetR16_6,264_572_13,39187.0,8669.0
TetR16_7_2348,TetR16,2348.0,TetR16_7,432_95_14,43773.0,6198.0
TetR16_8_2348,TetR16,2348.0,TetR16_8,449_881_11,26207.0,4009.0
TetR16_9_2348,TetR16,2348.0,TetR16_9,468_705_12,33188.0,6214.0
TetR16_10_2348,TetR16,2348.0,TetR16_10,484_457_14,44213.0,7921.0
TetR16_11_2348,TetR16,2348.0,TetR16_11,543_1020_14,44017.0,8213.0
TetR16_12_2348,TetR16,2348.0,TetR16_12,570_461_20,67510.0,11992.0
TetR16_13_2348,TetR16,2348.0,TetR16_13,600_646_10,19597.0,4447.0
TetR16_14_2348,TetR16,2348.0,TetR16_14,605_15_9,19163.0,3433.0
TetR16_15_2348,TetR16,2348.0,TetR16_15,633_800_15,45631.0,8888.0
TetR16_16_2348,TetR16,2348.0,TetR16_16,635_263_15,42938.0,7808.0
TetR16_17_2348,TetR16,2348.0,TetR16_17,660_667_13,42048.0,9268.0
TetR16_18_2348,TetR16,2348.0,TetR16_18,731_512_10,20739.0,4394.0
TetR16_19_2348,TetR16,2348.0,TetR16_19,739_224_13,37252.0,7773.0
TetR16_20_2348,TetR16,2348.0,TetR16_20,765_836_10,20183.0,4066.0
TetR16_21_2348,TetR16,2348.0,TetR16_21,774_388_13,38262.0,7911.0
TetR16_22_2348,TetR16,2348.0,TetR16_22,856_127_10,21458.0,4262.0
TetR16_23_2348,TetR16,2348.0,TetR16_23,875_227_10,21097.0,4367.0
TetR16_24_2348,TetR16,2348.0,TetR16_24,890_634_10,22517.0,4849.0
TetR16_25_2348,TetR16,2348.0,TetR16_25,1024_515_14,47588.0,10329.0
TetR16_26_2348,TetR16,2348.0,TetR16_26,1027_572_13,36635.0,7427.0
TetR16_27_2348,TetR16,2348.0,TetR16_27,1065_1014_13,39938.0,7031.0
TetR16_28_2348,TetR16,2348.0,TetR16_28,1078_448_12,34057.0,7393.0
TetR16_29_2348,TetR16,2348.0,TetR16_29,1093_87_11,25843.0,4896.0
TetR16_0_920,TetR16,920.0,TetR16_0,4_1067_6,6501.0,0.0
TetR16_1_920,TetR16,920.0,TetR16_1,9_1000_6,7091.0,0.0
TetR16_2_920,TetR16,920.0,TetR16_2,32_882_12,25182.0,453.0
TetR16_3_920,TetR16,920.0,TetR16_3,240_375_12,24141.0,338.0
TetR16_4_920,TetR16,920.0,TetR16_4,251_1050_10,18420.0,294.0
TetR16_5_920,TetR16,920.0,TetR16_5,261_395_12,25641.0,633.0
TetR16_6_920,TetR16,920.0,TetR16_6,264_572_13,32076.0,1558.0
TetR16_7_920,TetR16,920.0,TetR16_7,432_95_14,38181.0,606.0
TetR16_8_920,TetR16,920.0,TetR16_8,449_881_11,22530.0,332.0
TetR16_9_920,TetR16,920.0,TetR16_9,468_705_12,27840.0,866.0
TetR16_10_920,TetR16,920.0,TetR16_10,484_457_14,37467.0,1175.0
TetR16_11_920,TetR16,920.0,TetR16_11,543_1020_14,37029.0,1225.0
TetR16_12_920,TetR16,920.0,TetR16_12,570_461_20,57072.0,1554.0
TetR16_13_920,TetR16,920.0,TetR16_13,600_646_10,15544.0,394.0
TetR16_14_920,TetR16,920.0,TetR16_14,605_15_9,15998.0,268.0
TetR16_15_920,TetR16,920.0,TetR16_15,633_800_15,38249.0,1506.0
TetR16_16_920,TetR16,920.0,TetR16_16,635_263_15,36033.0,903.0
TetR16_17_920,TetR16,920.0,TetR16_17,660_667_13,34077.0,1297.0
TetR16_18_920,TetR16,920.0,TetR16_18,731_512_10,16762.0,417.0
TetR16_19_920,TetR16,920.0,TetR16_19,739_224_13,30378.0,899.0
TetR16_20_920,TetR16,920.0,TetR16_20,765_836_10,16309.0,192.0
TetR16_21_920,TetR16,920.0,TetR16_21,774_388_13,31280.0,929.0
TetR16_22_920,TetR16,920.0,TetR16_22,856_127_10,17708.0,512.0
TetR16_23_920,TetR16,920.0,TetR16_23,875_227_10,17170.0,440.0
TetR16_24_920,TetR16,920.0,TetR16_24,890_634_10,18204.0,536.0
TetR16_25_920,TetR16,920.0,TetR16_25,1024_515_14,39514.0,2255.0
TetR16_26_920,TetR16,920.0,TetR16_26,1027_572_13,30402.0,1194.0
TetR16_27_920,TetR16,920.0,TetR16_27,1065_1014_13,33753.0,846.0
TetR16_28_920,TetR16,920.0,TetR16_28,1078_448_12,27756.0,1092.0
TetR16_29_920,TetR16,920.0,TetR16_29,1093_87_11,21456.0,509.0
TetR16_0_1657,TetR16,1657.0,TetR16_0,4_1067_6,6533.0,0.0
TetR16_1_1657,TetR16,1657.0,TetR16_1,9_1000_6,7111.0,9.0
TetR16_2_1657,TetR16,1657.0,TetR16_2,32_882_12,27230.0,2501.0
TetR16_3_1657,TetR16,1657.0,TetR16_3,240_375_12,26207.0,2404.0
TetR16_4_1657,TetR16,1657.0,TetR16_4,251_1050_10,19834.0,1708.0
TetR16_5_1657,TetR16,1657.0,TetR16_5,261_395_12,28275.0,3267.0
TetR16_6_1657,TetR16,1657.0,TetR16_6,264_572_13,35653.0,5135.0
TetR16_7_1657,TetR16,1657.0,TetR16_7,432_95_14,40574.0,2999.0
TetR16_8_1657,TetR16,1657.0,TetR16_8,449_881_11,24139.0,1941.0
TetR16_9_1657,TetR16,1657.0,TetR16_9,468_705_12,30204.0,3230.0
TetR16_10_1657,TetR16,1657.0,TetR16_10,484_457_14,39902.0,3610.0
TetR16_11_1657,TetR16,1657.0,TetR16_11,543_1020_14,40336.0,4532.0
TetR16_12_1657,TetR16,1657.0,TetR16_12,570_461_20,62072.0,6554.0
TetR16_13_1657,TetR16,1657.0,TetR16_13,600_646_10,17384.0,2234.0
TetR16_14_1657,TetR16,1657.0,TetR16_14,605_15_9,17232.0,1502.0
TetR16_15_1657,TetR16,1657.0,TetR16_15,633_800_15,42168.0,5425.0
TetR16_16_1657,TetR16,1657.0,TetR16_16,635_263_15,39071.0,3941.0
TetR16_17_1657,TetR16,1657.0,TetR16_17,660_667_13,38365.0,5585.0
TetR16_18_1657,TetR16,1657.0,TetR16_18,731_512_10,18631.0,2286.0
TetR16_19_1657,TetR16,1657.0,TetR16_19,739_224_13,33872.0,4393.0
TetR16_20_1657,TetR16,1657.0,TetR16_20,765_836_10,18005.0,1888.0
TetR16_21_1657,TetR16,1657.0,TetR16_21,774_388_13,34101.0,3750.0
TetR16_22_1657,TetR16,1657.0,TetR16_22,856_127_10,19597.0,2401.0
TetR16_23_1657,TetR16,1657.0,TetR16_23,875_227_10,18924.0,2194.0
TetR16_24_1657,TetR16,1657.0,TetR16_24,890_634_10,20372.0,2704.0
TetR16_25_1657,TetR16,1657.0,TetR16_25,1024_515_14,43824.0,6565.0
TetR16_26_1657,TetR16,1657.0,TetR16_26,1027_572_13,33039.0,3831.0
TetR16_27_1657,TetR16,1657.0,TetR16_27,1065_1014_13,36815.0,3908.0
TetR16_28_1657,TetR16,1657.0,TetR16_28,1078_448_12,30971.0,4307.0
TetR16_29_1657,TetR16,1657.0,TetR16_29,1093_87_11,23786.0,2839.0
TetR16_0_506,TetR16,506.0,TetR16_0,4_1067_6,6502.0,0.0
TetR16_1_506,TetR16,506.0,TetR16_1,9_1000_6,7059.0,0.0
TetR16_2_506,TetR16,506.0,TetR16_2,32_882_12,24756.0,27.0
TetR16_3_506,TetR16,506.0,TetR16_3,240_375_12,23813.0,10.0
TetR16_4_506,TetR16,506.0,TetR16_4,251_1050_10,18185.0,59.0
TetR16_5_506,TetR16,506.0,TetR16_5,261_395_12,25055.0,47.0
TetR16_6_506,TetR16,506.0,TetR16_6,264_572_13,30828.0,310.0
TetR16_7_506,TetR16,506.0,TetR16_7,432_95_14,37637.0,62.0
TetR16_8_506,TetR16,506.0,TetR16_8,449_881_11,22259.0,61.0
TetR16_9_506,TetR16,506.0,TetR16_9,468_705_12,27119.0,145.0
TetR16_10_506,TetR16,506.0,TetR16_10,484_457_14,36446.0,154.0
TetR16_11_506,TetR16,506.0,TetR16_11,543_1020_14,36012.0,208.0
TetR16_12_506,TetR16,506.0,TetR16_12,570_461_20,55693.0,175.0
TetR16_13_506,TetR16,506.0,TetR16_13,600_646_10,15205.0,55.0
TetR16_14_506,TetR16,506.0,TetR16_14,605_15_9,15786.0,56.0
TetR16_15_506,TetR16,506.0,TetR16_15,633_800_15,36964.0,221.0
TetR16_16_506,TetR16,506.0,TetR16_16,635_263_15,35194.0,64.0
TetR16_17_506,TetR16,506.0,TetR16_17,660_667_13,32919.0,139.0
TetR16_18_506,TetR16,506.0,TetR16_18,731_512_10,16427.0,82.0
TetR16_19_506,TetR16,506.0,TetR16_19,739_224_13,29657.0,178.0
TetR16_20_506,TetR16,506.0,TetR16_20,765_836_10,16137.0,20.0
TetR16_21_506,TetR16,506.0,TetR16_21,774_388_13,30507.0,156.0
TetR16_22_506,TetR16,506.0,TetR16_22,856_127_10,17267.0,71.0
TetR16_23_506,TetR16,506.0,TetR16_23,875_227_10,16802.0,72.0
TetR16_24_506,TetR16,506.0,TetR16_24,890_634_10,17744.0,76.0
TetR16_25_506,TetR16,506.0,TetR16_25,1024_515_14,37844.0,585.0
TetR16_26_506,TetR16,506.0,TetR16_26,1027_572_13,29348.0,140.0
TetR16_27_506,TetR16,506.0,TetR16_27,1065_1014_13,32969.0,62.0
TetR16_28_506,TetR16,506.0,TetR16_28,1078_448_12,26854.0,190.0
TetR16_29_506,TetR16,506.0,TetR16_29,1093_87_11,20986.0,39.0
TetR16_0_2072,TetR16,2072.0,TetR16_0,4_1067_6,6570.0,11.0
TetR16_1_2072,TetR16,2072.0,TetR16_1,9_1000_6,7160.0,58.0
TetR16_2_2072,TetR16,2072.0,TetR16_2,32_882_12,28983.0,4254.0
TetR16_3_2072,TetR16,2072.0,TetR16_3,240_375_12,27695.0,3892.0
TetR16_4_2072,TetR16,2072.0,TetR16_4,251_1050_10,21157.0,3031.0
TetR16_5_2072,TetR16,2072.0,TetR16_5,261_395_12,30227.0,5219.0
TetR16_6_2072,TetR16,2072.0,TetR16_6,264_572_13,37918.0,7400.0
TetR16_7_2072,TetR16,2072.0,TetR16_7,432_95_14,42335.0,4760.0
TetR16_8_2072,TetR16,2072.0,TetR16_8,449_881_11,25322.0,3124.0
TetR16_9_2072,TetR16,2072.0,TetR16_9,468_705_12,31853.0,4879.0
TetR16_10_2072,TetR16,2072.0,TetR16_10,484_457_14,42193.0,5901.0
TetR16_11_2072,TetR16,2072.0,TetR16_11,543_1020_14,42505.0,6701.0
TetR16_12_2072,TetR16,2072.0,TetR16_12,570_461_20,65223.0,9705.0
TetR16_13_2072,TetR16,2072.0,TetR16_13,600_646_10,18722.0,3572.0
TetR16_14_2072,TetR16,2072.0,TetR16_14,605_15_9,18479.0,2749.0
TetR16_15_2072,TetR16,2072.0,TetR16_15,633_800_15,44403.0,7660.0
TetR16_16_2072,TetR16,2072.0,TetR16_16,635_263_15,41335.0,6205.0
TetR16_17_2072,TetR16,2072.0,TetR16_17,660_667_13,40366.0,7586.0
TetR16_18_2072,TetR16,2072.0,TetR16_18,731_512_10,19963.0,3618.0
TetR16_19_2072,TetR16,2072.0,TetR16_19,739_224_13,35766.0,6287.0
TetR16_20_2072,TetR16,2072.0,TetR16_20,765_836_10,19350.0,3233.0
TetR16_21_2072,TetR16,2072.0,TetR16_21,774_388_13,36774.0,6423.0
TetR16_22_2072,TetR16,2072.0,TetR16_22,856_127_10,20763.0,3567.0
TetR16_23_2072,TetR16,2072.0,TetR16_23,875_227_10,20289.0,3559.0
TetR16_24_2072,TetR16,2072.0,TetR16_24,890_634_10,21663.0,3995.0
TetR16_25_2072,TetR16,2072.0,TetR16_25,1024_515_14,46171.0,8912.0
TetR16_26_2072,TetR16,2072.0,TetR16_26,1027_572_13,35082.0,5874.0
TetR16_27_2072,TetR16,2072.0,TetR16_27,1065_1014_13,38437.0,5530.0
TetR16_28_2072,TetR16,2072.0,TetR16_28,1078_448_12,32928.0,6264.0
TetR16_29_2072,TetR16,2072.0,TetR16_29,1093_87_11,25002.0,4055.0
TetR16_0_1427,TetR16,1427.0,TetR16_0,4_1067_6,6515.0,0.0
TetR16_1_1427,TetR16,1427.0,TetR16_1,9_1000_6,7104.0,2.0
TetR16_2_1427,TetR16,1427.0,TetR16_2,32_882_12,26340.0,1611.0
TetR16_3_1427,TetR16,1427.0,TetR16_3,240_375_12,25543.0,1740.0
TetR16_4_1427,TetR16,1427.0,TetR16_4,251_1050_10,19208.0,1082.0
TetR16_5_1427,TetR16,1427.0,TetR16_5,261_395_12,27412.0,2404.0
TetR16_6_1427,TetR16,1427.0,TetR16_6,264_572_13,34485.0,3967.0
TetR16_7_1427,TetR16,1427.0,TetR16_7,432_95_14,39559.0,1984.0
TetR16_8_1427,TetR16,1427.0,TetR16_8,449_881_11,23389.0,1191.0
TetR16_9_1427,TetR16,1427.0,TetR16_9,468_705_12,29139.0,2165.0
TetR16_10_1427,TetR16,1427.0,TetR16_10,484_457_14,38836.0,2544.0
TetR16_11_1427,TetR16,1427.0,TetR16_11,543_1020_14,38900.0,3096.0
TetR16_12_1427,TetR16,1427.0,TetR16_12,570_461_20,59879.0,4361.0
TetR16_13_1427,TetR16,1427.0,TetR16_13,600_646_10,16584.0,1434.0
TetR16_14_1427,TetR16,1427.0,TetR16_14,605_15_9,16675.0,945.0
TetR16_15_1427,TetR16,1427.0,TetR16_15,633_800_15,40640.0,3897.0
TetR16_16_1427,TetR16,1427.0,TetR16_16,635_263_15,37688.0,2558.0
TetR16_17_1427,TetR16,1427.0,TetR16_17,660_667_13,36604.0,3824.0
TetR16_18_1427,TetR16,1427.0,TetR16_18,731_512_10,17824.0,1479.0
TetR16_19_1427,TetR16,1427.0,TetR16_19,739_224_13,32604.0,3125.0
TetR16_20_1427,TetR16,1427.0,TetR16_20,765_836_10,17219.0,1102.0
TetR16_21_1427,TetR16,1427.0,TetR16_21,774_388_13,32770.0,2419.0
TetR16_22_1427,TetR16,1427.0,TetR16_22,856_127_10,18849.0,1653.0
TetR16_23_1427,TetR16,1427.0,TetR16_23,875_227_10,18251.0,1521.0
TetR16_24_1427,TetR16,1427.0,TetR16_24,890_634_10,19416.0,1748.0
TetR16_25_1427,TetR16,1427.0,TetR16_25,1024_515_14,42286.0,5027.0
TetR16_26_1427,TetR16,1427.0,TetR16_26,1027_572_13,31919.0,2711.0
TetR16_27_1427,TetR16,1427.0,TetR16_27,1065_1014_13,35654.0,2747.0
TetR16_28_1427,TetR16,1427.0,TetR16_28,1078_448_12,29681.0,3017.0
TetR16_29_1427,TetR16,1427.0,TetR16_29,1093_87_11,22816.0,1869.0
TetR16_0_414,TetR16,414.0,TetR16_0,4_1067_6,6530.0,0.0
