Spot,Time,Growth,Growth_normalized
TetR_18,494,68932,0
TetR_18,525,69014,0
TetR_18,556,69435,0
TetR_18,587,70040,0
TetR_18,618,70553,311
TetR_18,649,71216,974
TetR_18,679,72136,1894
TetR_18,710,72801,2559
TetR_18,741,73485,3243
TetR_18,772,73749,3507
TetR_18,803,74211,3969
TetR_18,834,74176,3934
TetR_18,865,74238,3996
TetR_18,896,74234,3992
TetR_18,926,74465,4223
TetR_18,957,74780,4538
TetR_18,988,75224,4982
TetR_18,1019,75453,5211
TetR_18,1050,75810,5568
TetR_18,1081,76156,5914
TetR_18,1112,76606,6364
TetR_18,1142,77319,7077
TetR_18,1173,77706,7464
TetR_18,1204,78285,8043
TetR_18,1235,78704,8462
TetR_18,1266,79355,9113
TetR_18,1297,79910,9668
TetR_18,1328,80357,10115
TetR_18,1359,80871,10629
TetR_18,1389,80937,10695
TetR_18,1420,81165,10923
TetR_18,1451,81316,11074
TetR_18,1482,81404,11162
TetR_18,1513,81517,11275
TetR_18,1544,81377,11135
TetR_18,1575,81281,11039
TetR_18,1606,81167,10925
TetR_18,1636,81261,11019
TetR_18,1667,81183,10941
TetR_18,1698,81081,10839
TetR_18,1729,81123,10881
TetR_18,1760,80951,10709
TetR_18,1791,80989,10747
TetR_18,1822,80987,10745
TetR_18,1852,81031,10789
TetR_18,1883,80861,10619
TetR_18,1914,80843,10601
TetR_18,1945,80920,10678
TetR_18,1976,80888,10646
TetR_18,2007,80764,10522
TetR_18,2038,80806,10564
TetR_18,2069,80622,10380
TetR_18,2099,80675,10433
TetR_18,2130,80738,10496
TetR_18,2161,80663,10421
TetR_18,2192,80655,10413
TetR_18,2223,80577,10335
TetR_18,2254,80579,10337
TetR_18,2285,80550,10308
TetR_18,2316,80586,10344
TetR_18,2346,80522,10280
TetR_18,2377,80532,10290
TetR_18,2408,80377,10135
TetR_18,2439,80428,10186
TetR_18,2470,80270,10028
TetR_18,2501,80350,10108
TetR_18,2532,80259,10017
TetR_18,2562,80139,9897
TetR_18,2593,80013,9771
TetR_18,2624,80273,10031
TetR_18,2655,80169,9927
TetR_18,2686,80089,9847
TetR_18,2717,80081,9839
TetR_18,2748,80114,9872
TetR_18,2779,80107,9865
TetR_18,2809,80204,9962
TetR_18,2840,80104,9862
TetR_18,2871,80130,9888
TetR_18,2902,80179,9937
TetR_19,0,27898,0
TetR_19,30,27457,0
TetR_19,61,27371,0
TetR_19,92,27320,0
TetR_19,123,27332,0
TetR_19,154,27259,0
TetR_19,185,27254,0
TetR_19,216,27281,0
TetR_19,247,27265,0
TetR_19,278,27233,0
TetR_19,309,27282,0
TetR_19,340,27487,0
TetR_19,371,27501,0
TetR_19,402,27524,0
TetR_19,432,27529,0
TetR_19,463,27553,0
TetR_19,494,27658,0
TetR_19,525,27754,0
TetR_19,556,28019,121
TetR_19,587,28435,537
TetR_19,618,28829,931
TetR_19,649,29199,1301
TetR_19,679,29562,1664
TetR_19,710,29608,1710
TetR_19,741,29756,1858
TetR_19,772,29848,1950
TetR_19,803,30146,2248
TetR_19,834,30423,2525
TetR_19,865,30601,2703
TetR_19,896,30688,2790
TetR_19,926,30864,2966
TetR_19,957,31077,3179
TetR_19,988,31296,3398
TetR_19,1019,31239,3341
TetR_19,1050,31407,3509
TetR_19,1081,31468,3570
TetR_19,1112,31482,3584
TetR_19,1142,31631,3733
TetR_19,1173,31699,3801
TetR_19,1204,31849,3951
TetR_19,1235,31841,3943
TetR_19,1266,32018,4120
TetR_19,1297,32097,4199
TetR_19,1328,32191,4293
TetR_19,1359,32318,4420
TetR_19,1389,32289,4391
TetR_19,1420,32424,4526
TetR_19,1451,32508,4610
TetR_19,1482,32569,4671
TetR_19,1513,32615,4717
TetR_19,1544,32682,4784
TetR_19,1575,32696,4798
TetR_19,1606,32686,4788
TetR_19,1636,32725,4827
TetR_19,1667,32731,4833
TetR_19,1698,32708,4810
TetR_19,1729,32769,4871
TetR_19,1760,32778,4880
TetR_19,1791,32781,4883
TetR_19,1822,32772,4874
TetR_19,1852,32786,4888
TetR_19,1883,32818,4920
TetR_19,1914,32834,4936
TetR_19,1945,32830,4932
TetR_19,1976,32820,4922
TetR_19,2007,32853,4955
TetR_19,2038,32867,4969
TetR_19,2069,32875,4977
TetR_19,2099,32917,5019
TetR_19,2130,32932,5034
TetR_19,2161,32923,5025
TetR_19,2192,32957,5059
TetR_19,2223,32964,5066
TetR_19,2254,32937,5039
TetR_19,2285,32978,5080
TetR_19,2316,32934,5036
TetR_19,2346,32970,5072
TetR_19,2377,32962,5064
TetR_19,2408,32912,5014
TetR_19,2439,32875,4977
TetR_19,2470,32925,5027
TetR_19,2501,32887,4989
TetR_19,2532,32905,5007
TetR_19,2562,32800,4902
TetR_19,2593,32743,4845
TetR_19,2624,32814,4916
TetR_19,2655,32808,4910
TetR_19,2686,32784,4886
TetR_19,2717,32823,4925
TetR_19,2748,32787,4889
TetR_19,2779,32759,4861
TetR_19,2809,32772,4874
TetR_19,2840,32854,4956
TetR_19,2871,32829,4931
TetR_19,2902,32832,4934
TetR_2,0,212695,0
TetR_2,30,210258,0
TetR_2,61,209308,0
TetR_2,92,209093,0
TetR_2,123,209446,0
TetR_2,154,209008,0
TetR_2,185,208970,0
TetR_2,216,209103,0
TetR_2,247,208891,0
TetR_2,278,208842,0
TetR_2,309,208859,0
TetR_2,340,209126,0
TetR_2,371,208941,0
TetR_2,402,208937,0
TetR_2,432,208914,0
TetR_2,463,209130,0
TetR_2,494,209465,0
TetR_2,525,210015,0
TetR_2,556,210527,0
TetR_2,587,211948,0
TetR_2,618,213179,484
TetR_2,649,214537,1842
TetR_2,679,216507,3812
TetR_2,710,218233,5538
TetR_2,741,220414,7719
TetR_2,772,221901,9206
TetR_2,803,224411,11716
TetR_2,834,226515,13820
TetR_2,865,228166,15471
TetR_2,896,228523,15828
TetR_2,926,230354,17659
TetR_2,957,232079,19384
TetR_2,988,234329,21634
TetR_2,1019,235293,22598
TetR_2,1050,237142,24447
TetR_2,1081,238435,25740
TetR_2,1112,239776,27081
TetR_2,1142,241808,29113
TetR_2,1173,243302,30607
TetR_2,1204,245300,32605
TetR_2,1235,246250,33555
TetR_2,1266,248255,35560
TetR_2,1297,250115,37420
TetR_2,1328,251454,38759
TetR_2,1359,253102,40407
TetR_2,1389,253840,41145
TetR_2,1420,255293,42598
TetR_2,1451,256655,43960
TetR_2,1482,257569,44874
TetR_2,1513,258575,45880
TetR_2,1544,259010,46315
TetR_2,1575,259840,47145
TetR_2,1606,260327,47632
TetR_2,1636,261074,48379
TetR_2,1667,261390,48695
TetR_2,1698,261881,49186
TetR_2,1729,262691,49996
TetR_2,1760,263037,50342
TetR_2,1791,263502,50807
TetR_2,1822,263955,51260
TetR_2,1852,264371,51676
TetR_2,1883,264592,51897
TetR_2,1914,264974,52279
TetR_2,1945,265206,52511
TetR_2,1976,265565,52870
TetR_2,2007,266174,53479
TetR_2,2038,266622,53927
TetR_2,2069,266643,53948
TetR_2,2099,266799,54104
TetR_2,2130,267153,54458
TetR_2,2161,267249,54554
TetR_2,2192,267200,54505
TetR_2,2223,267207,54512
TetR_2,2254,267105,54410
TetR_2,2285,266930,54235
TetR_2,2316,267119,54424
TetR_2,2346,267032,54337
TetR_2,2377,266800,54105
TetR_2,2408,266485,53790
TetR_2,2439,266553,53858
TetR_2,2470,266301,53606
TetR_2,2501,266009,53314
TetR_2,2532,265811,53116
TetR_2,2562,265238,52543
TetR_2,2593,265000,52305
TetR_2,2624,265390,52695
TetR_2,2655,265126,52431
TetR_2,2686,265146,52451
TetR_2,2717,264998,52303
TetR_2,2748,265216,52521
TetR_2,2779,265007,52312
TetR_2,2809,265272,52577
TetR_2,2840,265094,52399
TetR_2,2871,265137,52442
TetR_2,2902,264952,52257
TetR_20,0,16014,0
TetR_20,30,15827,0
TetR_20,61,15754,0
TetR_20,92,15734,0
TetR_20,123,15729,0
TetR_20,154,15722,0
TetR_20,185,15693,0
TetR_20,216,15705,0
TetR_20,247,15685,0
TetR_20,278,15719,0
TetR_20,309,15712,0
TetR_20,340,15741,0
TetR_20,371,15750,0
TetR_20,402,15708,0
TetR_20,432,15729,0
TetR_20,463,15764,0
TetR_20,494,15797,0
TetR_20,525,15812,0
TetR_20,556,15902,0
TetR_20,587,15980,0
TetR_20,618,16099,85
TetR_20,649,16264,250
TetR_20,679,16512,498
TetR_20,710,16673,659
TetR_20,741,16683,669
TetR_20,772,16694,680
TetR_20,803,16766,752
TetR_20,834,16853,839
TetR_20,865,16945,931
TetR_20,896,16935,921
TetR_20,926,16993,979
TetR_20,957,17099,1085
TetR_20,988,17213,1199
TetR_20,1019,17266,1252
TetR_20,1050,17394,1380
TetR_20,1081,17419,1405
TetR_20,1112,17462,1448
TetR_20,1142,17609,1595
TetR_20,1173,17771,1757
TetR_20,1204,17961,1947
TetR_20,1235,18115,2101
TetR_20,1266,18307,2293
TetR_20,1297,18517,2503
TetR_20,1328,18652,2638
TetR_20,1359,18820,2806
TetR_20,1389,18777,2763
TetR_20,1420,18874,2860
TetR_20,1451,18963,2949
TetR_20,1482,18942,2928
TetR_20,1513,19019,3005
TetR_20,1544,18933,2919
TetR_20,1575,19004,2990
TetR_20,1606,18890,2876
TetR_20,1636,18887,2873
TetR_20,1667,18863,2849
TetR_20,1698,18822,2808
TetR_20,1729,18844,2830
TetR_20,1760,18837,2823
TetR_20,1791,18803,2789
TetR_20,1822,18801,2787
TetR_20,1852,18840,2826
TetR_20,1883,18846,2832
TetR_20,1914,18784,2770
TetR_20,1945,18777,2763
TetR_20,1976,18795,2781
TetR_20,2007,18829,2815
TetR_20,2038,18837,2823
TetR_20,2069,18797,2783
TetR_20,2099,18740,2726
TetR_20,2130,18775,2761
TetR_20,2161,18761,2747
TetR_20,2192,18775,2761
TetR_20,2223,18739,2725
TetR_20,2254,18725,2711
TetR_20,2285,18672,2658
TetR_20,2316,18698,2684
TetR_20,2346,18727,2713
TetR_20,2377,18693,2679
TetR_20,2408,18656,2642
TetR_20,2439,18664,2650
TetR_20,2470,18672,2658
TetR_20,2501,18613,2599
TetR_20,2532,18585,2571
TetR_20,2562,18524,2510
TetR_20,2593,18513,2499
TetR_20,2624,18535,2521
TetR_20,2655,18501,2487
TetR_20,2686,18504,2490
TetR_20,2717,18489,2475
TetR_20,2748,18511,2497
TetR_20,2779,18470,2456
TetR_20,2809,18537,2523
TetR_20,2840,18509,2495
TetR_20,2871,18551,2537
TetR_20,2902,18480,2466
TetR_21,0,32337,0
TetR_21,30,31902,0
TetR_21,61,31743,0
TetR_21,92,31683,0
TetR_21,123,31672,0
TetR_21,154,31567,0
TetR_21,185,31638,0
TetR_21,216,31593,0
TetR_21,247,31550,0
TetR_21,278,31621,0
TetR_21,309,31605,0
TetR_21,340,31621,0
TetR_21,371,31644,0
TetR_21,402,31613,0
TetR_21,432,31633,0
TetR_21,463,31673,0
TetR_21,494,31727,0
TetR_21,525,31754,0
TetR_21,556,31795,0
TetR_21,587,31938,0
TetR_21,618,32153,0
TetR_21,649,32660,323
TetR_21,679,33307,970
TetR_21,710,33564,1227
TetR_21,741,33933,1596
TetR_21,772,34021,1684
TetR_21,803,34401,2064
TetR_21,834,34680,2343
TetR_21,865,34968,2631
TetR_21,896,35125,2788
TetR_21,926,35482,3145
TetR_21,957,35922,3585
TetR_21,988,36401,4064
TetR_21,1019,36672,4335
TetR_21,1050,37050,4713
TetR_21,1081,37214,4877
TetR_21,1112,37246,4909
TetR_21,1142,37391,5054
TetR_21,1173,37472,5135
TetR_21,1204,37721,5384
TetR_21,1235,37622,5285
TetR_21,1266,37745,5408
TetR_21,1297,37812,5475
TetR_21,1328,37869,5532
TetR_21,1359,38010,5673
TetR_21,1389,37968,5631
TetR_21,1420,38086,5749
TetR_21,1451,38129,5792
TetR_21,1482,38186,5849
TetR_21,1513,38263,5926
TetR_21,1544,38263,5926
TetR_21,1575,38314,5977
TetR_21,1606,38329,5992
TetR_21,1636,38369,6032
TetR_21,1667,38360,6023
TetR_21,1698,38338,6001
TetR_21,1729,38382,6045
TetR_21,1760,38378,6041
TetR_21,1791,38388,6051
TetR_21,1822,38374,6037
TetR_21,1852,38394,6057
TetR_21,1883,38356,6019
TetR_21,1914,38379,6042
TetR_21,1945,38385,6048
TetR_21,1976,38315,5978
TetR_21,2007,38309,5972
TetR_21,2038,38364,6027
TetR_21,2069,38340,6003
TetR_21,2099,38335,5998
TetR_21,2130,38350,6013
TetR_21,2161,38311,5974
TetR_21,2192,38314,5977
TetR_21,2223,38361,6024
TetR_21,2254,38375,6038
TetR_21,2285,38302,5965
TetR_21,2316,38336,5999
TetR_21,2346,38298,5961
TetR_21,2377,38321,5984
TetR_21,2408,38320,5983
TetR_21,2439,38294,5957
TetR_21,2470,38316,5979
TetR_21,2501,38322,5985
TetR_21,2532,38322,5985
TetR_21,2562,38232,5895
TetR_21,2593,38145,5808
TetR_21,2624,38197,5860
TetR_21,2655,38261,5924
TetR_21,2686,38194,5857
TetR_21,2717,38285,5948
TetR_21,2748,38229,5892
TetR_21,2779,38321,5984
TetR_21,2809,38300,5963
TetR_21,2840,38348,6011
TetR_21,2871,38360,6023
TetR_21,2902,38335,5998
TetR_22,0,11820,0
TetR_22,30,11678,0
TetR_22,61,11609,0
TetR_22,92,11607,0
TetR_22,123,11654,0
TetR_22,154,11607,0
TetR_22,185,11598,0
TetR_22,216,11628,0
TetR_22,247,11620,0
TetR_22,278,11609,0
TetR_22,309,11642,0
TetR_22,340,11642,0
TetR_22,371,11674,0
TetR_22,402,11638,0
TetR_22,432,11629,0
TetR_22,463,11634,0
TetR_22,494,11666,0
TetR_22,525,11637,0
TetR_22,556,11652,0
TetR_22,587,11669,0
TetR_22,618,11725,0
TetR_22,649,11846,26
TetR_22,679,11987,167
TetR_22,710,12161,341
TetR_22,741,12290,470
TetR_22,772,12337,517
TetR_22,803,12465,645
TetR_22,834,12605,785
TetR_22,865,12646,826
TetR_22,896,12650,830
TetR_22,926,12721,901
TetR_22,957,12832,1012
TetR_22,988,12947,1127
TetR_22,1019,13007,1187
TetR_22,1050,13069,1249
TetR_22,1081,13096,1276
TetR_22,1112,13136,1316
TetR_22,1142,13172,1352
TetR_22,1173,13221,1401
TetR_22,1204,13256,1436
TetR_22,1235,13253,1433
TetR_22,1266,13290,1470
TetR_22,1297,13341,1521
TetR_22,1328,13336,1516
TetR_22,1359,13353,1533
TetR_22,1389,13327,1507
TetR_22,1420,13363,1543
TetR_22,1451,13398,1578
TetR_22,1482,13380,1560
TetR_22,1513,13401,1581
TetR_22,1544,13359,1539
TetR_22,1575,13395,1575
TetR_22,1606,13385,1565
TetR_22,1636,13408,1588
TetR_22,1667,13414,1594
TetR_22,1698,13391,1571
TetR_22,1729,13385,1565
TetR_22,1760,13372,1552
TetR_22,1791,13436,1616
TetR_22,1822,13390,1570
TetR_22,1852,13427,1607
TetR_22,1883,13425,1605
TetR_22,1914,13406,1586
TetR_22,1945,13426,1606
TetR_22,1976,13434,1614
TetR_22,2007,13432,1612
TetR_22,2038,13466,1646
TetR_22,2069,13422,1602
TetR_22,2099,13443,1623
TetR_22,2130,13460,1640
TetR_22,2161,13464,1644
TetR_22,2192,13454,1634
TetR_22,2223,13448,1628
TetR_22,2254,13458,1638
TetR_22,2285,13463,1643
TetR_22,2316,13478,1658
TetR_22,2346,13452,1632
TetR_22,2377,13480,1660
TetR_22,2408,13438,1618
TetR_22,2439,13480,1660
TetR_22,2470,13480,1660
TetR_22,2501,13447,1627
TetR_22,2532,13435,1615
TetR_22,2562,13423,1603
TetR_22,2593,13361,1541
TetR_22,2624,13434,1614
TetR_22,2655,13414,1594
TetR_22,2686,13440,1620
TetR_22,2717,13439,1619
TetR_22,2748,13422,1602
TetR_22,2779,13425,1605
TetR_22,2809,13443,1623
TetR_22,2840,13425,1605
TetR_22,2871,13464,1644
TetR_22,2902,13434,1614
TetR_23,0,286392,0
TetR_23,30,281944,0
TetR_23,61,281099,0
TetR_23,92,281567,0
TetR_23,123,282627,0
TetR_23,154,282973,0
TetR_23,185,283910,0
TetR_23,216,284669,0
TetR_23,247,285408,0
TetR_23,278,286225,0
TetR_23,309,287013,621
TetR_23,340,287686,1294
TetR_23,371,288073,1681
TetR_23,402,288669,2277
TetR_23,432,289052,2660
TetR_23,463,289846,3454
TetR_23,494,290402,4010
TetR_23,525,291085,4693
TetR_23,556,291803,5411
TetR_23,587,292889,6497
TetR_23,618,293576,7184
TetR_23,649,295164,8772
TetR_23,679,296460,10068
TetR_23,710,297148,10756
TetR_23,741,298308,11916
TetR_23,772,298378,11986
TetR_23,803,299305,12913
TetR_23,834,299925,13533
TetR_23,865,300267,13875
TetR_23,896,299135,12743
TetR_23,926,294862,8470
TetR_23,957,294933,8541
TetR_23,988,296382,9990
TetR_23,1019,295568,9176
TetR_23,1050,295834,9442
TetR_23,1081,296301,9909
TetR_23,1112,295907,9515
TetR_23,1142,297543,11151
TetR_23,1173,298522,12130
TetR_23,1204,300604,14212
TetR_23,1235,299420,13028
TetR_23,1266,300633,14241
TetR_23,1297,302622,16230
TetR_23,1328,303405,17013
TetR_23,1359,305294,18902
TetR_23,1389,306123,19731
TetR_23,1420,306672,20280
TetR_23,1451,307340,20948
TetR_23,1482,308233,21841
TetR_23,1513,309051,22659
TetR_23,1544,309582,23190
TetR_23,1575,310540,24148
TetR_23,1606,311285,24893
TetR_23,1636,311833,25441
TetR_23,1667,312321,25929
TetR_23,1698,312976,26584
TetR_23,1729,313653,27261
TetR_23,1760,314214,27822
TetR_23,1791,314996,28604
TetR_23,1822,315401,29009
TetR_23,1852,316049,29657
TetR_23,1883,316576,30184
TetR_23,1914,316997,30605
TetR_23,1945,317318,30926
TetR_23,1976,317584,31192
TetR_23,2007,318196,31804
TetR_23,2038,318450,32058
TetR_23,2069,318637,32245
TetR_23,2099,319297,32905
TetR_23,2130,319702,33310
TetR_23,2161,319533,33141
TetR_23,2192,319666,33274
TetR_23,2223,319917,33525
TetR_23,2254,320141,33749
TetR_23,2285,320472,34080
TetR_23,2316,320394,34002
TetR_23,2346,320524,34132
TetR_23,2377,320435,34043
TetR_23,2408,320234,33842
TetR_23,2439,320396,34004
TetR_23,2470,320271,33879
TetR_23,2501,319652,33260
TetR_23,2532,319021,32629
TetR_23,2562,318069,31677
TetR_23,2593,316626,30234
TetR_23,2624,316532,30140
TetR_23,2655,316391,29999
TetR_23,2686,316209,29817
TetR_23,2717,316432,30040
TetR_23,2748,316344,29952
TetR_23,2779,316165,29773
TetR_23,2809,315881,29489
TetR_23,2840,315681,29289
TetR_23,2871,315495,29103
TetR_23,2902,315257,28865
TetR_24,0,11158,0
TetR_24,30,11023,0
TetR_24,61,10994,0
TetR_24,92,10986,0
TetR_24,123,10986,0
TetR_24,154,10991,0
TetR_24,185,11007,0
TetR_24,216,10990,0
TetR_24,247,11005,0
TetR_24,278,10995,0
TetR_24,309,11025,0
TetR_24,340,11030,0
TetR_24,371,11078,0
TetR_24,402,11070,0
TetR_24,432,11083,0
TetR_24,463,11113,0
TetR_24,494,11109,0
TetR_24,525,11113,0
TetR_24,556,11105,0
TetR_24,587,11123,0
TetR_24,618,11131,0
TetR_24,649,11098,0
TetR_24,679,11109,0
TetR_24,710,11129,0
TetR_24,741,11154,0
TetR_24,772,11132,0
TetR_24,803,11129,0
TetR_24,834,11108,0
TetR_24,865,11049,0
TetR_24,896,11069,0
TetR_24,926,10992,0
TetR_24,957,11049,0
TetR_24,988,11230,72
TetR_24,1019,11417,259
TetR_24,1050,11590,432
TetR_24,1081,11688,530
TetR_24,1112,11811,653
TetR_24,1142,12043,885
TetR_24,1173,12260,1102
TetR_24,1204,12474,1316
TetR_24,1235,12546,1388
TetR_24,1266,12629,1471
TetR_24,1297,12729,1571
TetR_24,1328,12685,1527
TetR_24,1359,12750,1592
TetR_24,1389,12755,1597
TetR_24,1420,12796,1638
TetR_24,1451,12842,1684
TetR_24,1482,12808,1650
TetR_24,1513,12811,1653
TetR_24,1544,12858,1700
TetR_24,1575,12889,1731
TetR_24,1606,12914,1756
TetR_24,1636,12993,1835
TetR_24,1667,12994,1836
TetR_24,1698,13057,1899
TetR_24,1729,13055,1897
TetR_24,1760,13068,1910
TetR_24,1791,13104,1946
TetR_24,1822,13171,2013
TetR_24,1852,13221,2063
TetR_24,1883,13244,2086
TetR_24,1914,13301,2143
TetR_24,1945,13354,2196
TetR_24,1976,13364,2206
TetR_24,2007,13392,2234
TetR_24,2038,13441,2283
TetR_24,2069,13464,2306
TetR_24,2099,13495,2337
TetR_24,2130,13538,2380
TetR_24,2161,13578,2420
TetR_24,2192,13631,2473
TetR_24,2223,13638,2480
TetR_24,2254,13679,2521
TetR_24,2285,13707,2549
TetR_24,2316,13713,2555
TetR_24,2346,13747,2589
TetR_24,2377,13722,2564
TetR_24,2408,13742,2584
TetR_24,2439,13763,2605
TetR_24,2470,13785,2627
TetR_24,2501,13745,2587
TetR_24,2532,13764,2606
TetR_24,2562,13770,2612
TetR_24,2593,13747,2589
TetR_24,2624,13734,2576
TetR_24,2655,13766,2608
TetR_24,2686,13746,2588
TetR_24,2717,13755,2597
TetR_24,2748,13700,2542
TetR_24,2779,13743,2585
TetR_24,2809,13734,2576
TetR_24,2840,13763,2605
TetR_24,2871,13762,2604
TetR_24,2902,13745,2587
TetR_25,0,66993,0
TetR_25,30,65816,0
TetR_25,61,65481,0
TetR_25,92,65521,0
TetR_25,123,65828,0
TetR_25,154,65750,0
TetR_25,185,66015,0
TetR_25,216,66131,0
TetR_25,247,66251,0
TetR_25,278,66413,0
TetR_25,309,66548,0
TetR_25,340,66696,0
TetR_25,371,66727,0
TetR_25,402,66865,0
TetR_25,432,66829,0
TetR_25,463,66929,0
TetR_25,494,67056,63
TetR_25,525,67064,71
TetR_25,556,67143,150
TetR_25,587,67237,244
TetR_25,618,67527,534
TetR_25,649,67817,824
TetR_25,679,68170,1177
TetR_25,710,68320,1327
TetR_25,741,68562,1569
TetR_25,772,68670,1677
TetR_25,803,68944,1951
TetR_25,834,69219,2226
TetR_25,865,69422,2429
TetR_25,896,69497,2504
TetR_25,926,68788,1795
TetR_25,957,68871,1878
TetR_25,988,69226,2233
TetR_25,1019,69440,2447
TetR_25,1050,69734,2741
TetR_25,1081,70012,3019
TetR_25,1112,70383,3390
TetR_25,1142,70862,3869
TetR_25,1173,71267,4274
TetR_25,1204,71892,4899
TetR_25,1235,72088,5095
TetR_25,1266,72561,5568
TetR_25,1297,73214,6221
TetR_25,1328,73599,6606
TetR_25,1359,73996,7003
TetR_25,1389,74346,7353
TetR_25,1420,74476,7483
TetR_25,1451,74653,7660
TetR_25,1482,74881,7888
TetR_25,1513,75223,8230
TetR_25,1544,75335,8342
TetR_25,1575,75607,8614
TetR_25,1606,75855,8862
TetR_25,1636,76231,9238
TetR_25,1667,76508,9515
TetR_25,1698,76686,9693
TetR_25,1729,76948,9955
TetR_25,1760,77091,10098
TetR_25,1791,77441,10448
TetR_25,1822,77599,10606
TetR_25,1852,77734,10741
TetR_25,1883,78036,11043
TetR_25,1914,78157,11164
TetR_25,1945,78290,11297
TetR_25,1976,78397,11404
TetR_25,2007,78511,11518
TetR_25,2038,78634,11641
TetR_25,2069,78546,11553
TetR_25,2099,78764,11771
TetR_25,2130,78829,11836
TetR_25,2161,78843,11850
TetR_25,2192,78886,11893
TetR_25,2223,78853,11860
TetR_25,2254,78887,11894
TetR_25,2285,78947,11954
TetR_25,2316,78966,11973
TetR_25,2346,79019,12026
TetR_25,2377,78885,11892
TetR_25,2408,78908,11915
TetR_25,2439,78935,11942
TetR_25,2470,78882,11889
TetR_25,2501,78749,11756
TetR_25,2532,78569,11576
TetR_25,2562,78194,11201
TetR_25,2593,77844,10851
TetR_25,2624,77882,10889
TetR_25,2655,77821,10828
TetR_25,2686,77777,10784
TetR_25,2717,77889,10896
TetR_25,2748,77855,10862
TetR_25,2779,77707,10714
TetR_25,2809,77537,10544
TetR_25,2840,77455,10462
TetR_25,2871,77553,10560
TetR_25,2902,77429,10436
TetR_26,0,220197,0
TetR_26,30,216555,0
TetR_26,61,215618,0
TetR_26,92,215796,0
TetR_26,123,216879,0
TetR_26,154,217080,0
TetR_26,185,217759,0
TetR_26,216,218570,0
TetR_26,247,219149,0
TetR_26,278,219674,0
TetR_26,309,220141,0
TetR_26,340,220661,464
TetR_26,371,220978,781
TetR_26,402,221683,1486
TetR_26,432,221793,1596
TetR_26,463,222256,2059
